V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
181.8052373006439,383.80462494290674,157.44580907771686,298.1323383671456,5.712795910230621,-1.6573914462398924,-2.521043414546264,0.5747285004530074,1.6283182016532314,302.6680434914077
186.71689123007232,437.29622973117586,155.31585413048177,340.05009362406366,15.156058678254777,-8.473196248215059,-17.94231147475184,3.45077447750585,17.523261076759546,312.45085498286863
184.30259273957387,456.46145895397245,150.83940479214868,340.9657318224634,4.317504958345945,-1.2785641645156127,1.0245310958357423,5.959152117674536,1.5282495368554947,323.52580444598414
183.84673072960956,467.9115388832322,163.37796501800116,356.16575692261256,23.40465145817466,-13.835290916751847,-28.89324179700355,-0.23200177348700055,23.40249615871327,338.1406345871629
184.78250829290548,379.5509113928112,170.18309784003833,316.99191371482516,19.73195338926288,-10.084015872577847,-22.974569421573964,7.8311903304831585,24.921102260664806,288.00757014493763
187.84204020688333,425.3780019332532,160.19339245068036,301.21925558951784,12.783521733603687,-5.9496215556614365,-14.529444618667258,1.2955112095341923,14.656886970056943,289.35995562482435
183.03428469947616,421.05608947932024,151.08593393490014,330.74433000138697,6.088470771247293,-3.110805071040709,-6.48145794082471,3.2609310752630054,13.14565961510128,302.1570306966054
191.61839611842643,415.80521880498947,172.90438264963578,327.5357308008169,-0.6235955149860466,3.6018992076726666,8.900453489877242,1.125965861978815,-11.484330038055685,327.65294925504503
182.32524988621842,381.6816052296962,144.20099521114915,357.9914874827937,15.048479390612421,-6.3021204953744245,-11.617235330239401,4.235616100829696,16.388135236471797,299.61904575371034
183.23937471841305,437.1874360614707,168.97281628016933,352.9259769150898,7.119187109695733,-2.8685089308250533,-4.831760988677353,-3.4322587780890905,5.558882274208137,327.70701295877456
187.98839113724503,431.78471288050116,167.5550538064968,290.71705578188306,13.25902239843591,-8.113938294742006,-14.99266516587074,-0.2950860090441123,16.435345210581538,292.1071203550924
194.119354147823,407.63685102307574,168.7842983538636,354.57249976338477,17.49284480352517,-12.365944757357118,-22.122022770083948,-0.02812910812470726,24.410636495300608,304.27636548002806
189.8647393477821,442.72612305821883,166.45844316324263,327.40510148020326,7.080961640452808,-1.385027136380132,-1.9529172583103749,0.9553028250061896,2.334365960401399,319.0218264244048
187.79676701813287,418.4316740343785,163.77247961420562,305.5154079031008,10.244866858698169,-5.689469193813231,-11.197239930049019,3.341505136601836,9.535354440568694,300.50817863348703
185.01561060204293,435.13682814284965,158.33863058939326,294.8857284395466,6.481655568375409,-3.642696954868993,-7.869381614552898,6.70145772549883,11.3782887716838,299.71133178564907
185.6472412793767,444.8176894778797,158.05433091991335,322.53505619033365,5.302177416412336,-4.301675388665189,-8.40952204180269,-1.8033917263812045,9.168836585436424,314.16535426633067
187.78771399179385,425.4251919648235,150.79306339022145,351.4625165564798,18.46432942710536,-14.23898718369354,-31.38149138406112,3.1685399154037155,30.326746465616182,288.4954019152525
185.2225466108157,406.34061249675733,170.1965164443113,361.5232591601844,6.18064790174165,-2.729168800951992,-6.681166568242677,3.9185099632459672,4.9729978380605,324.91659419119173
183.1590339636753,453.10325269916353,173.57351758504748,320.81465879702733,9.642380465636537,-6.174564031657284,-13.310080239653573,0.1372854750419965,12.87613186977074,304.8860338685553
186.5768439258801,403.35628493350083,152.60070910676174,352.8095311662883,18.743153779771422,-8.339028378735781,-17.809212924510128,-1.995847372569963,10.536943944785689,307.43693618203224
191.3697377488281,394.78234284650216,161.08525861811404,377.4086367929403,11.23106306844213,-6.830716110659263,-15.888727872562356,-2.6069876519381343,16.199600103113347,321.05428859391253
183.74673903928178,411.7849651996376,160.97852243449725,345.29189153551386,8.511959521609754,-4.635604520691585,-11.150895774535355,1.6693241727138313,4.323400283597092,324.36317624588315
187.8633393411936,448.19599144139227,166.09880923203622,279.83251342848325,13.912557610817714,-9.624203931879489,-20.81872325022044,2.679216421205488,25.333185521543246,289.52285054469326
